Price,Nifty_Close,Nifty_High,Nifty_Low,Nifty_Open,Nifty_Volume,SP500_Close,Nifty_pct_change,SP500_pct_change,Nifty_up,SP500_up
Ticker,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,^GSPC,,,,
Date,,,,,,,,,,
2023-05-19,18203.400390625,18218.099609375,18060.400390625,18186.150390625,260900,4191.97998046875,0.0040513721791914925,0.009445048649426635,1,1
2023-05-22,18314.400390625,18335.25,18178.849609375,18201.099609375,262600,4192.6298828125,0.006097761825706316,-0.0014458676054706077,1,0
2023-05-23,18348.0,18419.75,18324.19921875,18362.900390625,270400,4145.580078125,0.001834600568861644,0.0001550346964389604,1,1
2023-05-24,18285.400390625,18392.599609375,18262.94921875,18294.80078125,232600,4115.240234375,-0.0034117947119577385,-0.011222026747550129,0,0
2023-05-25,18321.150390625,18338.099609375,18202.400390625,18268.900390625,235900,4151.27978515625,0.001955111686716471,-0.007318600335353365,1,0
2023-05-26,18499.349609375,18508.55078125,18333.150390625,18368.349609375,198700,4205.4501953125,0.009726420827874671,0.008757581265902425,1,1
2023-05-30,18633.849609375,18662.44921875,18575.5,18606.650390625,234400,4205.52001953125,0.007270525874695455,0.01304908677799732,1,1
2023-05-31,18534.400390625,18603.900390625,18483.849609375,18594.19921875,696500,4179.830078125,-0.0053370195013254795,1.660326849850513e-05,0,1
2023-06-01,18487.75,18580.30078125,18464.55078125,18579.400390625,265600,4221.02001953125,-0.0025169624936233204,-0.006108624209833935,0,0
2023-06-02,18534.099609375,18573.69921875,18478.400390625,18550.849609375,270900,4282.3701171875,0.002507044360454902,0.009854453563032717,1,1
2023-06-05,18593.849609375,18640.150390625,18582.80078125,18612.0,256100,4273.7900390625,0.003223787573137793,0.014534424705965554,1,1
2023-06-06,18599.0,18622.75,18531.599609375,18600.80078125,220800,4283.85009765625,0.00027699431442118616,-0.0020035816359177394,1,0
2023-06-07,18726.400390625,18738.94921875,18636.0,18665.599609375,260100,4267.52001953125,0.006849851638528914,0.0023538963079141606,1,1
2023-06-08,18634.55078125,18777.900390625,18615.599609375,18725.349609375,286500,4293.93017578125,-0.0049048192636628185,-0.0038120096998572883,0,0
2023-06-09,18563.400390625,18676.650390625,18555.400390625,18655.900390625,221800,4298.85986328125,-0.00381819725413457,0.0061886426142414575,0,1
2023-06-12,18601.5,18633.599609375,18559.75,18595.05078125,179500,4338.93017578125,0.0020524046550352004,0.001148059539441082,1,1
2023-06-13,18716.150390625,18728.900390625,18631.80078125,18631.80078125,233200,4369.009765625,0.0061635024393194016,0.009321148810237156,1,1
2023-06-14,18755.900390625,18769.69921875,18690.0,18744.599609375,261400,4372.58984375,0.0021238341844009856,0.006932489951473775,1,1
2023-06-15,18688.099609375,18794.099609375,18669.05078125,18774.44921875,263000,4425.83984375,-0.0036149041015322014,0.0008194255259321714,0,1
2023-06-16,18826.0,18864.69921875,18710.5,18723.30078125,272800,4409.58984375,0.0073790483520230765,0.01217813742034668,1,1
2023-06-20,18816.69921875,18839.69921875,18660.650390625,18752.349609375,211600,4388.7099609375,-0.0004940391612663353,-0.0036716195284263176,0,0
2023-06-21,18856.849609375,18875.900390625,18794.849609375,18849.400390625,217500,4365.68994140625,0.0021337637466720683,-0.0047351076976228645,1,0
2023-06-22,18771.25,18886.599609375,18759.5,18853.599609375,252700,4381.89013671875,-0.004539443817404343,-0.005245281583003636,0,0
2023-06-23,18665.5,18756.400390625,18647.099609375,18741.849609375,210600,4348.330078125,-0.005633615236065759,0.003710798414438443,0,1
2023-06-26,18691.19921875,18722.05078125,18646.69921875,18682.349609375,171300,4328.81982421875,0.0013768299134766515,-0.007658808766684566,1,0
2023-06-27,18817.400390625,18829.25,18714.25,18748.55078125,222500,4378.41015625,0.00675190341711196,-0.004486838293256468,1,0
2023-06-28,18972.099609375,19011.25,18861.349609375,18908.150390625,398800,4376.85986328125,0.00822107281232487,0.011455854954693034,1,1
2023-06-30,19189.05078125,19201.69921875,19024.599609375,19076.849609375,247900,4450.3798828125,0.01143527476356887,-0.00035407668843834283,1,0
2023-07-03,19322.55078125,19345.099609375,19234.400390625,19246.5,226100,4455.58984375,0.00695709243369369,0.016797435108222514,1,1
2023-07-05,19398.5,19421.599609375,19339.599609375,19405.94921875,224400,4446.81982421875,0.003930600033599019,0.0011706778016009611,1,1
2023-07-06,19497.30078125,19512.19921875,19373.0,19385.69921875,268300,4411.58984375,0.00509321758125636,-0.0019683184132291975,1,0
2023-07-07,19331.80078125,19523.599609375,19303.599609375,19422.80078125,237100,4398.9501953125,-0.00848835445771845,-0.007922511336500904,0,0
2023-07-10,19355.900390625,19435.849609375,19327.099609375,19400.349609375,268200,4409.52978515625,0.0012466303397029588,-0.0028651005386203243,1,0
2023-07-11,19439.400390625,19515.099609375,19406.44921875,19427.099609375,251300,4439.259765625,0.004313930032438185,0.002405026057131332,1,1
2023-07-12,19384.30078125,19507.69921875,19361.75,19497.44921875,327900,4472.16015625,-0.002834429471475497,0.0067422110558885695,0,1
2023-07-13,19413.75,19567.0,19385.80078125,19495.19921875,310400,4510.0400390625,0.0015192303855748879,0.007411233485312474,1,1
2023-07-14,19564.5,19595.349609375,19433.5,19493.44921875,291200,4505.419921875,0.007765114931427508,0.008470153458069118,1,1
2023-07-17,19711.44921875,19731.849609375,19562.94921875,19612.150390625,268700,4522.7900390625,0.007511013251041421,-0.0010244071333035398,1,0
2023-07-18,19749.25,19819.44921875,19690.19921875,19787.5,286400,4554.97998046875,0.001917706853032497,0.0038553825145495324,1,1
2023-07-19,19833.150390625,19851.69921875,19727.44921875,19802.94921875,259700,4565.72021484375,0.004248282371482448,0.007117275205842377,1,1
2023-07-20,19979.150390625,19991.849609375,19758.400390625,19831.69921875,274700,4534.8701171875,0.007361412439498949,0.002357910335732072,1,1
2023-07-21,19745.0,19887.400390625,19700.0,19800.44921875,312500,4536.33984375,-0.011719737128305097,-0.006756896218903741,0,0
2023-07-24,19672.349609375,19782.75,19658.30078125,19748.44921875,265600,4554.64013671875,-0.0036794322929856182,0.0003240945218980773,0,1
2023-07-25,19680.599609375,19729.349609375,19615.94921875,19729.349609375,369700,4567.4599609375,0.0004193703428323481,0.004034153877153557,1,1
2023-07-26,19778.30078125,19825.599609375,19716.69921875,19733.349609375,244700,4566.75,0.004964339187534694,0.002814673351556163,1,1
2023-07-27,19659.900390625,19867.55078125,19603.55078125,19850.900390625,334900,4537.41015625,-0.0059863783008722304,-0.00015543889679858758,0,0
2023-07-28,19646.05078125,19695.900390625,19563.099609375,19659.75,258700,4582.22998046875,-0.0007044597937843067,-0.006424666064487883,0,0
2023-07-31,19753.80078125,19772.75,19597.599609375,19666.349609375,295100,4588.9599609375,0.005484562836559181,0.009877842794752345,1,1
2023-08-01,19733.55078125,19795.599609375,19704.599609375,19784.0,298000,4576.72998046875,-0.0010251191770254131,0.0014687129405193122,0,1
2023-08-02,19526.55078125,19678.25,19423.55078125,19655.400390625,290700,4513.39013671875,-0.010489749274959825,-0.002665087639215691,0,0
2023-08-03,19381.650390625,19537.650390625,19296.44921875,19463.75,315700,4501.89013671875,-0.007420685416911321,-0.013839541336347905,0,0
2023-08-04,19517.0,19538.849609375,19436.44921875,19462.80078125,280800,4478.02978515625,0.006983389270114548,-0.0025479738404268204,1,0
2023-08-07,19597.30078125,19620.44921875,19524.80078125,19576.849609375,216600,4518.43994140625,0.004114401867602702,-0.005300074155050516,1,0
2023-08-08,19570.849609375,19634.400390625,19533.099609375,19627.19921875,260300,4499.3798828125,-0.0013497354646058168,0.00902409277936278,0,1
2023-08-09,19632.55078125,19645.5,19467.5,19578.80078125,266500,4467.7099609375,0.003152707884763739,-0.004218283044793103,1,0
2023-08-10,19543.099609375,19623.599609375,19495.400390625,19605.55078125,312200,4468.830078125,-0.004556268458015711,-0.007038730380597102,0,0
2023-08-11,19428.30078125,19557.75,19412.75,19554.25,235500,4464.0498046875,-0.005874136161590715,0.00025071394456976925,0,1
2023-08-14,19434.55078125,19465.849609375,19257.900390625,19383.94921875,243900,4489.72021484375,0.00032169565781225984,-0.0010696923700230787,1,0
2023-08-17,19365.25,19461.55078125,19326.25,19450.55078125,268700,4370.35986328125,-0.0035658545458565616,0.005750475751703066,0,1
2023-08-18,19310.150390625,19373.80078125,19253.599609375,19301.75,256100,4369.7099609375,-0.0028452826260957353,-0.026585253835612055,0,0
2023-08-21,19393.599609375,19425.94921875,19296.30078125,19320.650390625,262600,4399.77001953125,0.0043215209131937105,-0.00014870682600087726,1,0
2023-08-22,19396.44921875,19443.5,19381.30078125,19417.099609375,208700,4387.5498046875,0.00014693555773015454,0.006879188518795987,1,1
2023-08-23,19444.0,19472.05078125,19366.599609375,19439.19921875,225200,4436.009765625,0.0024515199000461063,-0.002777466728829614,1,0
2023-08-24,19386.69921875,19584.44921875,19369.0,19535.150390625,268300,4376.31005859375,-0.002946964680621278,0.011044879965972587,0,1
2023-08-25,19265.80078125,19339.55078125,19229.69921875,19297.400390625,466500,4405.7099609375,-0.006236153774081932,-0.013457974663146133,0,0
2023-08-28,19306.05078125,19366.849609375,19249.69921875,19298.349609375,248200,4433.31005859375,0.002089194238900971,0.006717966037625089,1,1
2023-08-29,19342.650390625,19377.900390625,19309.099609375,19374.849609375,307400,4497.6298828125,0.0018957584743610756,0.006264619755036449,1,1
2023-08-30,19347.44921875,19452.80078125,19334.75,19433.44921875,233000,4514.8701171875,0.0002480956863764039,0.01450830719454621,1,1
2023-08-31,19253.80078125,19388.19921875,19223.650390625,19375.55078125,562600,4507.66015625,-0.004840350603388277,0.003833182103508026,0,1
2023-09-01,19435.30078125,19458.55078125,19255.69921875,19258.150390625,333000,4515.77001953125,0.009426710188917609,-0.0015969365120942491,1,0
2023-09-05,19574.900390625,19587.05078125,19525.75,19564.650390625,256800,4496.830078125,0.007182786155266463,0.0017991292600010311,1,1
2023-09-06,19611.05078125,19636.44921875,19491.5,19581.19921875,287600,4465.47998046875,0.0018467726478093027,-0.004194177587506065,1,0
2023-09-07,19727.05078125,19737.0,19550.05078125,19598.650390625,304900,4451.14013671875,0.005915032360780392,-0.006971599351452862,1,0
2023-09-08,19819.94921875,19867.150390625,19727.05078125,19774.80078125,288100,4457.490234375,0.004709190366575022,-0.0032112659361860363,1,0
2023-09-11,19996.349609375,20008.150390625,19865.349609375,19890.0,248800,4487.4599609375,0.008900143420050854,0.0014266227216406246,1,1
2023-09-12,19993.19921875,20110.349609375,19914.650390625,20110.150390625,328100,4461.89990234375,-0.0001575482868895195,0.006723453106275201,0,1
2023-09-13,20070.0,20096.900390625,19944.099609375,19989.5,251400,4467.43994140625,0.003841345269944396,-0.005695885604828921,1,0
2023-09-14,20103.099609375,20167.650390625,20043.44921875,20127.94921875,275100,4505.10009765625,0.001649208239910216,0.0012416323054647016,1,1
2023-09-15,20192.349609375,20222.44921875,20129.69921875,20156.44921875,438200,4450.31982421875,0.004439613877174287,0.00842991886716793,1,1
2023-09-18,20133.30078125,20195.349609375,20115.69921875,20155.94921875,264900,4453.52978515625,-0.002924316846098174,-0.012159612938677844,0,0
2023-09-20,19901.400390625,20050.650390625,19878.849609375,19980.75,378100,4402.2001953125,-0.011518249945432046,0.0007212876971294246,0,1
2023-09-21,19742.349609375,19848.75,19709.94921875,19840.55078125,275100,4330.0,-0.007991939166498319,-0.01152559707017864,0,0
2023-09-22,19674.25,19798.650390625,19657.5,19744.849609375,246400,4320.06005859375,-0.003449417659114995,-0.01640093410321941,0,0
2023-09-25,19674.55078125,19734.150390625,19601.55078125,19678.19921875,188400,4337.43994140625,1.5288066889551644e-05,-0.002295598477193961,1,0
2023-09-26,19664.69921875,19699.349609375,19637.44921875,19682.80078125,204900,4273.52978515625,-0.0005007261720755274,0.0040230650909416354,0,1
2023-09-27,19716.44921875,19730.69921875,19554.0,19637.05078125,203600,4274.509765625,0.002631619198663282,-0.014734533990868215,1,0
2023-09-28,19523.55078125,19766.650390625,19492.099609375,19761.80078125,352800,4299.7001953125,-0.009783629666773708,0.00022931406074522265,0,1
2023-09-29,19638.30078125,19726.25,19551.05078125,19581.19921875,243500,4288.0498046875,0.005877516917168757,0.005893173970516585,1,1
2023-10-03,19528.75,19623.19921875,19479.650390625,19622.400390625,221700,4229.4501953125,-0.005578424654468894,-0.002709582086142026,0,0
2023-10-04,19436.099609375,19457.80078125,19333.599609375,19446.30078125,277100,4263.75,-0.004744307271330683,-0.013665794952041233,0,0
2023-10-05,19545.75,19576.94921875,19487.30078125,19521.849609375,234900,4258.18994140625,0.005641584105285702,0.008109754957160709,1,1
2023-10-06,19653.5,19675.75,19589.400390625,19621.19921875,159100,4308.5,0.0055127073660514725,-0.001304030159777203,1,0
2023-10-09,19512.349609375,19588.94921875,19480.5,19539.44921875,165100,4335.66015625,-0.00718194675884698,0.011814893014644445,0,1
2023-10-10,19689.849609375,19717.80078125,19565.44921875,19565.599609375,216600,4358.240234375,0.00909680297624016,0.00630385429964031,1,1
2023-10-11,19811.349609375,19839.19921875,19756.94921875,19767.0,213700,4376.9501953125,0.006170692128707245,0.005207990781392224,1,1
2023-10-12,19794.0,19843.30078125,19772.650390625,19822.69921875,217900,4349.60986328125,-0.0008757409120068171,0.00429300817103373,0,1
2023-10-13,19751.05078125,19805.400390625,19635.30078125,19654.55078125,255000,4327.77978515625,-0.0021698099802970328,-0.00624643434611849,0,0
2023-10-16,19731.75,19781.30078125,19691.849609375,19737.25,181000,4373.6298828125,-0.0009772027556287366,-0.005018858888767519,0,0
2023-10-17,19811.5,19849.75,19775.650390625,19843.19921875,185800,4373.2001953125,0.004041709427698992,0.01059436938392988,1,1
2023-10-18,19671.099609375,19840.94921875,19659.94921875,19820.44921875,198900,4314.60009765625,-0.007086812741337156,-9.824505308242415e-05,0,0
2023-10-19,19624.69921875,19681.80078125,19512.349609375,19545.19921875,230300,4278.0,-0.0023588102112444,-0.013399820506516447,0,0
2023-10-20,19542.650390625,19593.80078125,19518.69921875,19542.150390625,198300,4224.16015625,-0.004180896084593599,-0.008482848196321058,0,0
2023-10-23,19281.75,19556.849609375,19257.849609375,19521.599609375,176000,4217.0400390625,-0.013350307425555652,-0.012585283719027562,0,0
2023-10-25,19122.150390625,19347.30078125,19074.150390625,19286.44921875,225300,4186.77001953125,-0.008277236732921023,-0.0016855698941634634,0,0
2023-10-26,18857.25,19041.69921875,18837.849609375,19027.25,300400,4137.22998046875,-0.013853064912347501,-0.007178025167145274,0,0
2023-10-27,19047.25,19076.150390625,18926.650390625,18928.75,205200,4117.3701171875,0.010075700327460302,-0.011832519778109618,1,0
2023-10-30,19140.900390625,19158.5,18940.0,19053.400390625,180100,4166.81982421875,0.004916740769664862,-0.004800280229768528,1,0
2023-10-31,19079.599609375,19233.69921875,19056.44921875,19232.94921875,206000,4193.7998046875,-0.0032026069828995363,0.012010022325859904,0,1
2023-11-01,18989.150390625,19096.05078125,18973.69921875,19064.05078125,194100,4237.85986328125,-0.004740624572936891,0.006474957307233353,0,1
2023-11-02,19133.25,19175.25,19064.150390625,19120.0,245600,4317.77978515625,0.007588523257266999,0.010505999486313922,1,1
2023-11-03,19230.599609375,19276.25,19210.900390625,19241.0,189500,4358.33984375,0.005087980838331285,0.01885855702012762,1,1
2023-11-06,19411.75,19423.0,19309.69921875,19345.849609375,180700,4365.97998046875,0.00941990339899168,0.009393730253031363,1,1
2023-11-07,19406.69921875,19423.5,19329.099609375,19404.05078125,198700,4378.3798828125,-0.000260191958478706,0.0017529924220356374,0,1
2023-11-08,19443.5,19464.400390625,19401.5,19449.599609375,195000,4382.77978515625,0.0018962926582819506,0.0028401189192852616,1,1
2023-11-09,19395.30078125,19463.900390625,19378.349609375,19457.400390625,208400,4347.35009765625,-0.002478937369815082,0.0010049156221052513,0,1
2023-11-10,19425.349609375,19451.30078125,19329.44921875,19351.849609375,152200,4415.240234375,0.001549283945833313,-0.008083839306732843,1,0
2023-11-13,19443.55078125,19494.400390625,19414.75,19486.75,189300,4411.5498046875,0.0009369804014345284,0.015616441094852496,1,1
2023-11-15,19675.44921875,19693.19921875,19579.650390625,19651.400390625,291500,4502.8798828125,0.011926753508604282,-0.0008358389332403515,1,0
2023-11-16,19765.19921875,19875.25,19627.0,19674.69921875,282700,4508.240234375,0.004561522280999375,0.02070249281283343,1,1
2023-11-17,19731.80078125,19806.0,19667.44921875,19674.75,236800,4514.02001953125,-0.0016897597201204206,0.0011904273935798848,0,1
2023-11-20,19694.0,19756.44921875,19670.5,19731.150390625,173800,4547.3798828125,-0.0019157289123818977,0.0012820490603360213,0,1
2023-11-21,19783.400390625,19829.099609375,19754.05078125,19770.900390625,195000,4538.18994140625,0.0045394734754240496,0.007390278097329839,1,1
2023-11-22,19811.849609375,19825.55078125,19703.849609375,19784.0,184500,4556.6201171875,0.0014380348265852216,-0.0020209310950652926,1,0
2023-11-24,19794.69921875,19832.849609375,19768.849609375,19809.599609375,145900,4559.33984375,-0.0008656632754210358,0.00406112922094648,0,1
2023-11-28,19889.69921875,19916.849609375,19800.0,19844.650390625,229600,4554.89013671875,0.004799264638990497,0.0005968736678840791,1,1
2023-11-29,20096.599609375,20104.650390625,19956.30078125,19976.55078125,236200,4550.580078125,0.010402389113554511,-0.0009759542354250694,1,0
2023-11-30,20133.150390625,20158.69921875,20015.849609375,20108.5,486600,4567.7998046875,0.0018187545137213768,-0.0009462486392383118,1,0
2023-12-01,20267.900390625,20291.55078125,20183.69921875,20194.099609375,265800,4594.6298828125,0.0066929416105065975,0.0037840728581564065,1,1
2023-12-04,20686.80078125,20702.650390625,20507.75,20601.94921875,381100,4569.77978515625,0.020668169003769332,0.005873742123607695,1,1
2023-12-05,20855.099609375,20864.05078125,20711.150390625,20808.900390625,421000,4567.18017578125,0.008135565760247543,-0.005408509126972105,1,0
2023-12-06,20937.69921875,20961.94921875,20852.150390625,20950.75,359200,4549.33984375,0.003960643244200535,-0.0005688697261614362,1,0
2023-12-07,20901.150390625,20941.25,20850.80078125,20932.400390625,275000,4585.58984375,-0.0017455990623970186,-0.003906202808869552,0,0
2023-12-08,20969.400390625,21006.099609375,20862.69921875,20934.099609375,292400,4604.3701171875,0.003265370504707432,0.007968189065892917,1,1
2023-12-11,20997.099609375,21026.099609375,20923.69921875,20965.30078125,212900,4622.43994140625,0.001320935183362959,0.00409549786994079,1,1
2023-12-12,20906.400390625,21037.900390625,20867.150390625,21018.55078125,244900,4643.7001953125,-0.004319607014175553,0.003924494286698943,0,1
2023-12-13,20926.349609375,20950.0,20769.5,20929.75,260300,4707.08984375,0.0009542158562574343,0.00459935752021523,1,1
2023-12-14,21182.69921875,21210.900390625,21074.44921875,21110.400390625,334400,4719.5498046875,0.012250087289956912,0.013650676351045998,1,1
2023-12-15,21456.650390625,21492.30078125,21235.30078125,21287.44921875,508800,4719.18994140625,0.012932779200891975,0.0026470624846992585,1,1
2023-12-18,21418.650390625,21482.80078125,21365.349609375,21434.80078125,249700,4740.56005859375,-0.0017710126840955187,-7.62494933082003e-05,0,0
2023-12-19,21453.099609375,21505.05078125,21337.75,21477.650390625,249800,4768.3701171875,0.0016083748565725031,0.004528344366900416,1,1
2023-12-20,21150.150390625,21593.0,21087.349609375,21543.5,363900,4698.35009765625,-0.01412146609423337,0.005866407818910568,0,1
2023-12-21,21255.05078125,21288.349609375,20976.80078125,21033.94921875,277500,4746.75,0.004959794076523361,-0.014684266911006771,1,0
2023-12-22,21349.400390625,21390.5,21232.44921875,21295.849609375,284700,4754.6298828125,0.004438926556610712,0.010301467821202559,1,1
2023-12-26,21441.349609375,21477.150390625,21329.44921875,21365.19921875,219500,4774.75,0.004306875934107168,0.0016600585268868873,1,1
2023-12-27,21654.75,21675.75,21495.80078125,21497.650390625,256500,4781.580078125,0.0099527499207277,0.0042316894655107795,1,1
2023-12-28,21778.69921875,21801.44921875,21678.0,21715.0,393100,4783.35009765625,0.005723881307796219,0.0014304577464787638,1,1
2023-12-29,21731.400390625,21770.30078125,21676.900390625,21737.650390625,270900,4769.830078125,-0.0021717930740454694,0.0003701746080437829,0,1
2024-01-02,21665.80078125,21755.599609375,21555.650390625,21751.349609375,263700,4742.830078125,-0.0030186554108726504,-0.0028264750133749628,0,0
2024-01-03,21517.349609375,21677.0,21500.349609375,21661.099609375,311900,4704.81005859375,-0.00685186637566948,-0.005660579005492328,0,0
2024-01-04,21658.599609375,21685.650390625,21564.55078125,21605.80078125,339200,4688.68017578125,0.006564470186349425,-0.008016314922730805,1,0
2024-01-05,21710.80078125,21749.599609375,21629.19921875,21705.75,309300,4697.240234375,0.002410182228605562,-0.0034283812973570083,1,0
2024-01-08,21513.0,21763.94921875,21492.900390625,21747.599609375,231500,4763.5400390625,-0.00911070868564301,0.0018256861788026324,0,1
2024-01-09,21544.849609375,21724.44921875,21517.849609375,21653.599609375,228600,4756.5,0.0014804820050666745,0.014114629309846638,1,1
2024-01-10,21618.69921875,21641.849609375,21448.650390625,21529.30078125,217000,4783.4501953125,0.0034277152411805734,-0.0014779006799081618,1,0
2024-01-11,21647.19921875,21726.5,21593.75,21688.0,212500,4780.240234375,0.0013183031833516878,0.00566597189372442,1,1
2024-01-12,21894.55078125,21928.25,21715.150390625,21773.55078125,294700,4783.830078125,0.011426492637705898,-0.0006710555783868699,1,0
2024-01-16,22032.30078125,22124.150390625,21969.80078125,22080.5,292400,4765.97998046875,0.006291519811311597,0.0007509755941104146,1,1
2024-01-17,21571.94921875,21851.5,21550.44921875,21647.25,456000,4739.2099609375,-0.020894393512082443,-0.0037313402367431525,0,0
2024-01-18,21462.25,21539.400390625,21285.55078125,21414.19921875,387300,4780.93994140625,-0.0050852715087356115,-0.005616897183990499,0,0
2024-01-19,21622.400390625,21670.599609375,21575.0,21615.19921875,343100,4839.81005859375,0.00746195718645537,0.008805260963896,1,1
2024-01-23,21238.80078125,21750.25,21192.599609375,21716.69921875,449700,4864.60009765625,-0.01774084294273448,0.012313502764936146,0,1
2024-01-24,21453.94921875,21482.349609375,21137.19921875,21185.25,407500,4868.5498046875,0.010129971071150878,0.00512210990976425,1,1
2024-01-25,21352.599609375,21459.0,21247.05078125,21454.599609375,418100,4894.16015625,-0.004724053755400193,0.0008119284117831249,0,1
2024-01-29,21737.599609375,21763.25,21429.599609375,21433.099609375,376700,4927.93017578125,0.018030591452244726,0.005260365527706368,1,1
2024-01-30,21522.099609375,21813.05078125,21501.80078125,21775.75,375100,4924.97021484375,-0.009913698102483215,0.006900064250681348,0,1
2024-01-31,21725.69921875,21741.349609375,21448.849609375,21487.25,410600,4845.64990234375,0.009460025419002926,-0.0006006499345398986,1,0
2024-02-01,21697.44921875,21832.94921875,21658.75,21780.650390625,332500,4906.18994140625,-0.0013003033741542103,-0.016105744611597972,0,0
2024-02-02,21853.80078125,22126.80078125,21805.55078125,21812.75,442800,4958.60986328125,0.007205988175093214,0.012493688211609788,1,1
2024-02-05,21771.69921875,21964.30078125,21726.94921875,21921.05078125,440800,4942.81005859375,-0.0037568550808078083,0.01068444607751462,0,1
2024-02-06,21929.400390625,21951.400390625,21737.55078125,21825.19921875,371000,4954.22998046875,0.007243402101531293,-0.0031863375266721894,1,0
2024-02-07,21930.5,22053.30078125,21860.150390625,22045.05078125,346300,4995.06005859375,5.014315737827957e-05,0.0023104108269635937,1,1
2024-02-08,21717.94921875,22011.05078125,21665.30078125,22009.650390625,491100,4997.91015625,-0.009692017110872975,0.008241457963390042,0,1
2024-02-09,21782.5,21804.44921875,21629.900390625,21727.0,349200,5026.60986328125,0.0029722318898448563,0.0005705832608251526,1,1
2024-02-12,21616.05078125,21831.69921875,21574.75,21800.80078125,287400,5021.83984375,-0.0076414194307357075,0.0057423415255595245,0,1
2024-02-13,21743.25,21766.80078125,21543.349609375,21664.30078125,365800,4953.169921875,0.005884480011507653,-0.0009489536011326738,1,0
2024-02-14,21840.05078125,21870.849609375,21530.19921875,21578.150390625,359100,5000.6201171875,0.004451992284961959,-0.013674255653625456,1,0
2024-02-15,21910.75,21953.849609375,21794.80078125,21906.55078125,345400,5029.72998046875,0.0032371361888359207,0.009579763275017639,1,1
2024-02-16,22040.69921875,22068.650390625,21968.94921875,22020.30078125,343900,5005.56982421875,0.005930843022260657,0.005821250684729495,1,1
2024-02-20,22196.94921875,22215.599609375,22045.849609375,22099.19921875,295700,4975.509765625,0.007089158036650556,-0.0048034698371121065,1,0
2024-02-21,22055.05078125,22249.400390625,21997.94921875,22248.849609375,364500,4981.7998046875,-0.006392700010330099,-0.006005322001165325,0,0
2024-02-22,22217.44921875,22252.5,21875.25,22081.55078125,343500,5087.02978515625,0.0073633218581414805,0.001264199922982101,1,1
2024-02-23,22212.69921875,22297.5,22186.099609375,22290.0,226000,5088.7998046875,-0.0002137959201901074,0.02112288421741404,0,1
2024-02-26,22122.05078125,22202.150390625,22075.150390625,22169.19921875,207800,5069.52978515625,-0.004080928508836235,0.0003479475462115911,0,1
2024-02-27,22198.349609375,22218.25,22085.650390625,22090.19921875,252200,5078.18017578125,0.003448994348646428,-0.003786751350190576,1,0
2024-02-28,21951.150390625,22229.150390625,21915.849609375,22214.099609375,203000,5069.759765625,-0.011135927809948543,0.0017063496993998672,0,1
2024-02-29,21982.80078125,22060.55078125,21860.650390625,21935.19921875,360200,5096.27001953125,0.0014418556686905948,-0.001658155060430544,1,0
2024-03-01,22338.75,22353.30078125,22047.75,22048.30078125,351500,5137.080078125,0.016192168700068565,0.005229094697149161,1,1
2024-03-04,22405.599609375,22440.900390625,22358.30078125,22403.5,298800,5130.9501953125,0.0029925402887358565,0.00800782894888763,1,1
2024-03-05,22356.30078125,22416.900390625,22269.150390625,22371.25,296200,5078.64990234375,-0.00220029050703785,-0.0011932620709189656,0,0
2024-03-06,22474.05078125,22497.19921875,22224.349609375,22327.5,312300,5104.759765625,0.005266971542034149,-0.010193100883444606,1,0
2024-03-07,22493.55078125,22525.650390625,22430.0,22505.30078125,379900,5157.35986328125,0.0008676673462120199,0.005141103203274655,1,1
2024-03-11,22332.650390625,22526.599609375,22307.25,22517.5,277900,5117.93994140625,-0.007153178801771132,0.010304127925951478,0,1
2024-03-12,22335.69921875,22452.55078125,22256.0,22334.44921875,299200,5175.27001953125,0.0001365188668460693,-0.0076434305381047896,1,0
2024-03-13,21997.69921875,22446.75,21905.650390625,22432.19921875,493300,5165.31005859375,-0.015132725270416536,0.011201787981366396,0,1
2024-03-14,22146.650390625,22204.599609375,21917.5,21982.55078125,426700,5150.47998046875,0.006771215952804832,-0.0019245297153407392,1,0
2024-03-15,22023.349609375,22120.900390625,21931.69921875,22064.849609375,661500,5117.08984375,-0.005567468627318717,-0.0028710915621273925,0,0
2024-03-18,22055.69921875,22123.69921875,21916.55078125,21990.099609375,356300,5149.419921875,0.0014688778023679294,-0.006482917484461503,1,0
2024-03-19,21817.44921875,21978.30078125,21793.099609375,21946.44921875,344200,5178.509765625,-0.010802196640288697,0.006318059504952345,0,1
2024-03-20,21839.099609375,21930.900390625,21710.19921875,21843.900390625,312400,5224.6201171875,0.0009923428906801757,0.0056491496501236416,1,1
2024-03-21,22011.94921875,22080.94921875,21941.30078125,21989.900390625,353200,5241.52978515625,0.0079146856998078,0.008904173912846591,1,1
2024-03-22,22096.75,22180.69921875,21883.30078125,21932.19921875,388700,5234.18017578125,0.0038524885010076115,0.0032365354015160275,1,1
2024-03-26,22004.69921875,22073.19921875,21947.55078125,21947.900390625,328400,5203.580078125,-0.00416580634029895,-0.0014021878490156903,0,0
2024-03-27,22123.650390625,22193.599609375,22052.849609375,22053.94921875,409100,5248.490234375,0.005405716783151604,-0.005846206402644993,1,0
2024-03-28,22326.900390625,22516.0,22163.599609375,22163.599609375,410500,5254.35009765625,0.009187001078543977,0.008630626525532925,1,1
